   128    0.35541E+04    0.10211E+01    0.00000E+00   -0.38666E+02    0.77941E-07    0.22879E-03    0.92916E-07
   129    0.35879E+04    0.10261E+01    0.00000E+00   -0.39105E+02    0.77436E-07    0.22559E-03    0.76347E-07
   130    0.36217E+04    0.10306E+01    0.00000E+00   -0.39529E+02    0.76936E-07    0.22245E-03    0.61968E-07
   131    0.36555E+04    0.10347E+01    0.00000E+00   -0.39939E+02    0.76439E-07    0.21938E-03    0.50125E-07
   132    0.36894E+04    0.10384E+01    0.00000E+00   -0.40332E+02    0.75947E-07    0.21637E-03    0.40742E-07
   133    0.37232E+04    0.10416E+01    0.00000E+00   -0.40712E+02    0.75458E-07    0.21342E-03    0.33635E-07
   134    0.37569E+04    0.10444E+01    0.00000E+00   -0.41073E+02    0.74974E-07    0.21053E-03    0.28621E-07
   135    0.37906E+04    0.10467E+01    0.00000E+00   -0.41418E+02    0.74494E-07    0.20770E-03    0.25517E-07
   136    0.38242E+04    0.10485E+01    0.00000E+00   -0.41743E+02    0.74019E-07    0.20492E-03    0.24141E-07
   137    0.38578E+04    0.10498E+01    0.00000E+00   -0.42052E+02    0.73547E-07    0.20219E-03    0.24310E-07
   138    0.38913E+04    0.10507E+01    0.00000E+00   -0.42342E+02    0.73079E-07    0.19951E-03    0.25841E-07
   139    0.39245E+04    0.10512E+01    0.00000E+00   -0.42613E+02    0.72615E-07    0.19689E-03    0.28550E-07
   140    0.39578E+04    0.10511E+01    0.00000E+00   -0.42865E+02    0.72156E-07    0.19431E-03    0.32257E-07
   141    0.39909E+04    0.10505E+01    0.00000E+00   -0.43096E+02    0.71700E-07    0.19178E-03    0.36777E-07
   142    0.40239E+04    0.10495E+01    0.00000E+00   -0.43308E+02    0.71248E-07    0.18929E-03    0.41930E-07
   143    0.40569E+04    0.10481E+01    0.00000E+00   -0.43500E+02    0.70800E-07    0.18685E-03    0.47531E-07
   144    0.40897E+04    0.10462E+01    0.00000E+00   -0.43671E+02    0.70356E-07    0.18444E-03    0.53399E-07
   145    0.41223E+04    0.10439E+01    0.00000E+00   -0.43821E+02    0.69915E-07    0.18208E-03    0.59352E-07
   146    0.41550E+04    0.10410E+01    0.00000E+00   -0.43950E+02    0.69479E-07    0.17975E-03    0.65207E-07
   147    0.41873E+04    0.10378E+01    0.00000E+00   -0.44056E+02    0.69046E-07    0.17746E-03    0.70782E-07
   148    0.42195E+04    0.10341E+01    0.00000E+00   -0.44141E+02    0.68617E-07    0.17520E-03    0.75896E-07
   149    0.42516E+04    0.10300E+01    0.00000E+00   -0.44204E+02    0.68192E-07    0.17297E-03    0.80364E-07
   150    0.42834E+04    0.10255E+01    0.00000E+00   -0.44241E+02    0.67770E-07    0.17078E-03    0.84007E-07
   151    0.43150E+04    0.10206E+01    0.00000E+00   -0.44257E+02    0.67352E-07    0.16861E-03    0.86683E-07
   152    0.43464E+04    0.10152E+01    0.00000E+00   -0.44250E+02    0.66937E-07    0.16647E-03    0.88414E-07
   153    0.43776E+04    0.10095E+01    0.00000E+00   -0.44217E+02    0.66526E-07    0.16436E-03    0.89266E-07
   154    0.44086E+04    0.10034E+01    0.00000E+00   -0.44161E+02    0.66119E-07    0.16228E-03    0.89302E-07
   155    0.44394E+04    0.99691E+00    0.00000E+00   -0.44080E+02    0.65715E-07    0.16023E-03    0.88587E-07
   156    0.44698E+04    0.99011E+00    0.00000E+00   -0.43976E+02    0.65315E-07    0.15821E-03    0.87184E-07
   157    0.45001E+04    0.98295E+00    0.00000E+00   -0.43846E+02    0.64918E-07    0.15621E-03    0.85159E-07
   158    0.45302E+04    0.97553E+00    0.00000E+00   -0.43692E+02    0.64525E-07    0.15425E-03    0.82574E-07
   159    0.45599E+04    0.96767E+00    0.00000E+00   -0.43512E+02    0.64135E-07    0.15231E-03    0.79495E-07
   160    0.45894E+04    0.95954E+00    0.00000E+00   -0.43307E+02    0.63748E-07    0.15040E-03    0.75985E-07
   161    0.46187E+04    0.95120E+00    0.00000E+00   -0.43076E+02    0.63365E-07    0.14852E-03    0.72109E-07
   162    0.46477E+04    0.94251E+00    0.00000E+00   -0.42821E+02    0.62985E-07    0.14666E-03    0.67930E-07
   163    0.46765E+04    0.93354E+00    0.00000E+00   -0.42539E+02    0.62609E-07    0.14484E-03    0.63513E-07
   164    0.47049E+04    0.92437E+00    0.00000E+00   -0.42233E+02    0.62235E-07    0.14304E-03    0.58921E-07
